customer_id,gender,age,postalcode,region,connect_date,end_date,dropped_calls,pay method,tariff,handset,churn
"K102100","Female",-1.000000,8370.000000,4.000000,2003-04-01,2006-02-09,2.000000,"Pre Pay","CAT 50","SOP20","Churned"
"K102110","Female",58.000000,9321.000000,4.000000,2006-12-02,2010-12-16,1.000000,"Pre Pay","CAT 50","SOP10","Churned"
"K102120","Male",75.000000,4934.000000,2.000000,2005-08-09,2007-05-29,10.000000,"Pre Pay","CAT 50","SOP10","Churned"
"K102130","Male",56.000000,1765.000000,1.000000,2006-01-31,2009-01-15,2.000000,"Pre Pay","CAT 50","SOP20","Churned"
"K102140","Female",63.000000,2402.000000,1.000000,2006-05-31,2010-01-13,0.000000,"Pre Pay","CAT 50","SOP20","Churned"
"K102150","Male",70.000000,6796.000000,3.000000,2003-09-17,2004-02-14,2.000000,"Pre Pay","CAT 50","SOP10","Churned"
"K102160","Female",51.000000,7193.000000,3.000000,2004-03-13,2007-03-11,1.000000,"Pre Pay","CAT 50","SOP10","Churned"
"K102170","Male",64.000000,7037.000000,3.000000,2005-12-26,2007-05-09,11.000000,"Pre Pay","CAT 50","SOP20","Churned"
"K102180","Female",55.000000,8629.000000,4.000000,2005-04-18,2009-07-09,0.000000,"Pre Pay","CAT 50","SOP10","Churned"
"K102190","Male",54.000000,4737.000000,2.000000,2003-11-17,2004-05-07,2.000000,"Pre Pay","CAT 50","SOP20","Churned"
"K102200","Male",51.000000,1884.000000,1.000000,2003-10-11,2005-10-01,6.000000,"Pre Pay","CAT 50","SOP10","Churned"
"K102210","Female",55.000000,8577.000000,4.000000,2003-12-23,2006-11-22,5.000000,"Pre Pay","CAT 50","SOP20","Churned"
"K102220","Male",61.000000,5868.000000,3.000000,2006-04-14,2009-01-18,2.000000,"Pre Pay","CAT 50","SOP20","Churned"
"K102230","Male",58.000000,4738.000000,2.000000,2005-07-07,2009-11-25,1.000000,"Pre Pay","CAT 50","SOP10","Churned"
"K102240","Female",67.000000,8796.000000,4.000000,2003-01-09,2005-08-21,1.000000,"Pre Pay","CAT 50","SOP10","Churned"
"K102250","Male",55.000000,9666.000000,4.000000,2006-12-24,2007-08-22,0.000000,"Pre Pay","CAT 50","SOP20","Churned"
"K102260","Female",58.000000,3322.000000,2.000000,2004-10-14,2007-07-10,0.000000,"Pre Pay","CAT 50","SOP20","Churned"
"K102270","Male",54.000000,3290.000000,2.000000,2005-08-14,2007-06-12,0.000000,"Pre Pay","CAT 50","SOP20","Churned"
"K102280","Female",56.000000,9810.000000,4.000000,2003-11-13,2007-09-24,2.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102290","Male",64.000000,1498.000000,1.000000,2006-06-28,2007-07-18,8.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102300","Male",54.000000,7363.000000,3.000000,2004-03-19,2005-11-01,1.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102310","Female",55.000000,3032.000000,2.000000,2004-07-18,2006-09-04,1.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102320","Female",57.000000,6095.000000,3.000000,2004-12-07,2008-09-09,8.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102330","Female",58.000000,5993.000000,3.000000,2005-03-02,2007-07-25,9.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102340","Female",54.000000,9960.000000,4.000000,2006-05-24,2009-10-04,7.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102350","Male",53.000000,2056.000000,1.000000,2004-12-12,2005-06-16,2.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102360","Female",62.000000,9672.000000,4.000000,2006-06-25,2009-10-25,2.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102370","Female",54.000000,7944.000000,4.000000,2005-08-01,2006-12-22,1.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102380","Male",51.000000,6898.000000,3.000000,2005-07-23,2007-12-28,1.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102390","Male",63.000000,9548.000000,4.000000,2005-02-17,2009-12-01,1.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102400","Male",70.000000,4617.000000,2.000000,2004-03-08,2007-07-13,2.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102410","Female",55.000000,2425.000000,1.000000,2004-07-14,2005-04-09,2.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102420","Male",59.000000,8316.000000,4.000000,2005-01-28,2006-05-17,0.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102430","Male",56.000000,1291.000000,1.000000,2004-05-07,2007-10-16,2.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102440","Female",51.000000,3775.000000,2.000000,2003-03-26,2007-08-22,2.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102450","Male",59.000000,2975.000000,2.000000,2004-09-06,2006-06-09,1.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102460","Male",57.000000,1345.000000,1.000000,2003-06-01,,0.000000,"Pre Pay","Play 100","SOP20","Active"
"K102470","Male",64.000000,5452.000000,3.000000,2006-08-16,2007-10-12,11.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102480","Male",53.000000,7140.000000,3.000000,2006-09-26,2007-03-05,2.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102490","Female",59.000000,9157.000000,4.000000,2005-01-10,2008-01-06,0.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102500","Male",61.000000,7469.000000,3.000000,2004-02-16,2005-03-05,2.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102510","Female",52.000000,7157.000000,3.000000,2003-12-23,2006-10-06,4.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102520","Female",67.000000,4966.000000,2.000000,2006-08-09,2010-04-05,0.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102530","Female",62.000000,4475.000000,2.000000,2005-06-17,2006-10-25,2.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102540","Female",53.000000,9376.000000,4.000000,2006-04-01,,2.000000,"Pre Pay","Play 100","SOP20","Active"
"K102550","Male",57.000000,3501.000000,2.000000,2004-06-06,2006-08-19,1.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102560","Male",51.000000,1805.000000,1.000000,2005-05-12,2008-01-12,1.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102570","Female",63.000000,1275.000000,1.000000,2004-04-21,2006-04-25,9.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102580","Male",56.000000,6265.000000,3.000000,2004-07-15,2005-03-23,2.000000,"Pre Pay","Play 100","SOP10","Churned"
"K102590","Female",62.000000,2511.000000,2.000000,2005-09-22,2006-08-05,1.000000,"Pre Pay","Play 100","SOP20","Churned"
"K102600","Female",45.000000,3876.000000,2.000000,2005-10-02,,2.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K102610","Female",34.000000,4393.000000,2.000000,2005-09-27,2007-02-04,2.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102620","Female",26.000000,2643.000000,2.000000,2006-12-10,,0.000000,"Pre Pay","CAT 100","S50","Active"
"K102630","Female",35.000000,2722.000000,2.000000,2003-10-02,,1.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K102640","Male",27.000000,9021.000000,4.000000,2003-01-07,,5.000000,"Pre Pay","CAT 100","S50","Active"
"K102650","Male",30.000000,6740.000000,3.000000,2006-04-21,,10.000000,"Pre Pay","CAT 100","S50","Active"
"K102660","Female",31.000000,5777.000000,3.000000,2005-07-17,,2.000000,"Pre Pay","CAT 100","S80","Active"
"K102670","Female",33.000000,1386.000000,1.000000,2006-06-10,2008-01-16,1.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102680","Female",35.000000,7605.000000,4.000000,2005-05-21,2007-12-24,0.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102690","Female",74.000000,2532.000000,2.000000,2006-09-28,,0.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K102700","Female",34.000000,3097.000000,2.000000,2005-06-15,,1.000000,"Pre Pay","CAT 100","S50","Active"
"K102710","Male",31.000000,9778.000000,4.000000,2005-09-02,,10.000000,"Pre Pay","CAT 100","S50","Active"
"K102720","Male",34.000000,4524.000000,2.000000,2003-03-06,2006-05-05,2.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102730","Male",27.000000,2275.000000,1.000000,2003-02-28,,1.000000,"Pre Pay","CAT 100","S50","Active"
"K102740","Female",26.000000,4939.000000,2.000000,2003-05-25,2007-10-25,2.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102750","Female",40.000000,6152.000000,3.000000,2005-02-01,,0.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K102760","Male",52.000000,2966.000000,2.000000,2003-07-31,2004-03-01,1.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102770","Female",27.000000,9697.000000,4.000000,2004-04-26,2008-12-18,1.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102780","Female",32.000000,5068.000000,3.000000,2003-06-01,,1.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K102790","Female",35.000000,4232.000000,2.000000,2004-12-10,,1.000000,"Pre Pay","CAT 100","S80","Active"
"K102800","Male",34.000000,6644.000000,3.000000,2004-10-05,,0.000000,"Pre Pay","CAT 100","S80","Active"
"K102810","Male",38.000000,1824.000000,1.000000,2003-05-14,2007-07-27,1.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102820","Female",31.000000,2159.000000,1.000000,2003-11-17,2007-09-26,0.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102830","Female",48.000000,1272.000000,1.000000,2004-10-15,,2.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K102840","Female",26.000000,7146.000000,3.000000,2005-07-15,,6.000000,"Pre Pay","CAT 100","S50","Active"
"K102850","Female",70.000000,7807.000000,4.000000,2005-07-28,2008-10-15,0.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102860","Male",40.000000,9814.000000,4.000000,2003-03-03,,1.000000,"Pre Pay","CAT 100","ASAD90","Active"
"K102870","Male",26.000000,1054.000000,1.000000,2003-09-16,2006-10-27,1.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102880","Male",41.000000,4527.000000,2.000000,2005-04-17,,0.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K102890","Female",48.000000,7371.000000,3.000000,2006-05-17,2008-04-06,1.000000,"Pre Pay","CAT 100","S80","Churned"
"K102900","Female",29.000000,1199.000000,1.000000,2003-01-19,,0.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K102910","Male",44.000000,7597.000000,4.000000,2004-04-06,,6.000000,"Pre Pay","CAT 100","S50","Active"
"K102920","Male",33.000000,2976.000000,2.000000,2004-04-13,,2.000000,"Pre Pay","CAT 100","S50","Active"
"K102930","Female",34.000000,4847.000000,2.000000,2005-06-15,2009-04-13,2.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102940","Male",53.000000,7004.000000,3.000000,2005-11-17,,2.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K102950","Male",31.000000,9996.000000,4.000000,2003-06-18,,11.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K102960","Male",28.000000,4767.000000,2.000000,2003-09-17,2006-12-07,5.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102970","Female",29.000000,8534.000000,4.000000,2005-07-22,,2.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K102980","Female",47.000000,9529.000000,4.000000,2004-11-13,2006-04-04,2.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K102990","Female",31.000000,1037.000000,1.000000,2005-01-16,,6.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103000","Female",27.000000,7832.000000,4.000000,2005-06-23,,5.000000,"Pre Pay","CAT 100","S80","Active"
"K103010","Female",31.000000,9927.000000,4.000000,2004-12-12,,5.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103020","Female",34.000000,8313.000000,4.000000,2003-09-11,,2.000000,"Pre Pay","CAT 100","S80","Active"
"K103030","Male",44.000000,8996.000000,4.000000,2005-01-20,,0.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103040","Male",64.000000,5953.000000,3.000000,2004-01-22,,1.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103050","Female",52.000000,6231.000000,3.000000,2004-04-18,,1.000000,"Pre Pay","CAT 100","ASAD90","Active"
"K103060","Female",50.000000,7982.000000,4.000000,2006-01-05,,1.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103070","Female",33.000000,1177.000000,1.000000,2005-06-05,2007-09-27,0.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103080","Male",26.000000,4609.000000,2.000000,2003-04-07,2005-12-22,2.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103090","Male",32.000000,6558.000000,3.000000,2004-01-03,,1.000000,"Pre Pay","CAT 100","S50","Active"
"K103100","Male",31.000000,7170.000000,3.000000,2003-06-09,2004-05-02,1.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103110","Male",35.000000,9755.000000,4.000000,2005-11-01,,10.000000,"Pre Pay","CAT 100","S80","Active"
"K103120","Male",68.000000,1730.000000,1.000000,2006-03-06,,0.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103130","Female",49.000000,7399.000000,3.000000,2004-04-14,,7.000000,"Pre Pay","CAT 100","S80","Active"
"K103140","Male",42.000000,4292.000000,2.000000,2003-01-18,,7.000000,"Pre Pay","CAT 100","S80","Active"
"K103150","Female",29.000000,3727.000000,2.000000,2004-12-08,,10.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103160","Male",32.000000,9073.000000,4.000000,2004-02-11,,1.000000,"Pre Pay","CAT 100","S50","Active"
"K103170","Female",36.000000,4883.000000,2.000000,2004-02-11,2006-03-12,0.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103180","Male",27.000000,2781.000000,2.000000,2004-12-10,,2.000000,"Pre Pay","CAT 100","S80","Active"
"K103190","Male",30.000000,9743.000000,4.000000,2004-01-18,2008-10-26,0.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103200","Female",29.000000,6060.000000,3.000000,2005-12-19,,2.000000,"Pre Pay","CAT 100","S80","Active"
"K103210","Male",32.000000,1181.000000,1.000000,2005-11-15,2009-05-16,2.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103220","Female",27.000000,7776.000000,4.000000,2004-08-15,,2.000000,"Pre Pay","CAT 100","S80","Active"
"K103230","Male",26.000000,7206.000000,3.000000,2004-10-07,,0.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103240","Male",46.000000,6129.000000,3.000000,2003-10-25,,8.000000,"Pre Pay","CAT 100","S50","Active"
"K103250","Male",47.000000,9123.000000,4.000000,2004-01-05,,2.000000,"Pre Pay","CAT 100","S50","Active"
"K103260","Female",30.000000,4251.000000,2.000000,2006-05-16,,0.000000,"Pre Pay","CAT 100","S50","Active"
"K103270","Female",66.000000,3470.000000,2.000000,2003-11-12,,0.000000,"Pre Pay","CAT 100","S50","Active"
"K103280","Male",27.000000,9433.000000,4.000000,2005-03-31,,10.000000,"Pre Pay","CAT 100","S50","Active"
"K103290","Male",42.000000,1245.000000,1.000000,2003-04-10,,1.000000,"Pre Pay","CAT 100","S50","Active"
"K103300","Female",56.000000,5664.000000,3.000000,2003-12-13,,1.000000,"Pre Pay","CAT 100","S50","Active"
"K103310","Female",29.000000,6458.000000,3.000000,2005-01-21,,1.000000,"Pre Pay","CAT 100","S50","Active"
"K103320","Male",40.000000,4073.000000,2.000000,2003-09-18,2005-04-07,10.000000,"Pre Pay","CAT 100","ASAD170","Churned"
"K103330","Female",27.000000,8408.000000,4.000000,2006-01-10,,10.000000,"Pre Pay","CAT 100","S50","Active"
"K103340","Female",48.000000,8469.000000,4.000000,2005-06-11,2008-06-09,1.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103350","Female",29.000000,9936.000000,4.000000,2005-05-23,,1.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103360","Male",45.000000,4882.000000,2.000000,2004-02-12,2008-06-23,0.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103370","Male",34.000000,2610.000000,2.000000,2003-12-15,,4.000000,"Pre Pay","CAT 100","S50","Active"
"K103380","Male",59.000000,6201.000000,3.000000,2004-10-03,2008-05-29,0.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103390","Male",42.000000,6382.000000,3.000000,2003-08-12,,0.000000,"Pre Pay","CAT 100","S50","Active"
"K103400","Female",52.000000,5562.000000,3.000000,2005-11-01,,4.000000,"Pre Pay","CAT 100","S80","Active"
"K103410","Female",46.000000,6270.000000,3.000000,2006-01-05,,1.000000,"Pre Pay","CAT 100","S80","Active"
"K103420","Female",35.000000,2733.000000,2.000000,2006-01-31,,8.000000,"Pre Pay","CAT 100","S80","Active"
"K103430","Male",28.000000,4057.000000,2.000000,2003-03-18,,2.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103440","Female",26.000000,5567.000000,3.000000,2005-12-06,,2.000000,"Pre Pay","CAT 100","S80","Active"
"K103450","Female",32.000000,6390.000000,3.000000,2006-12-17,2008-02-16,0.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103460","Male",40.000000,4528.000000,2.000000,2005-09-08,,2.000000,"Pre Pay","CAT 100","S50","Active"
"K103470","Male",39.000000,4638.000000,2.000000,2004-12-03,,1.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103480","Male",29.000000,2543.000000,2.000000,2005-12-01,,5.000000,"Pre Pay","CAT 100","S50","Active"
"K103490","Female",42.000000,1996.000000,1.000000,2004-10-06,2007-07-27,2.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103500","Male",41.000000,8899.000000,4.000000,2006-10-23,,10.000000,"Pre Pay","CAT 100","S80","Active"
"K103510","Male",30.000000,2351.000000,1.000000,2005-09-04,,0.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103520","Male",27.000000,6673.000000,3.000000,2006-02-07,,0.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103530","Female",41.000000,6151.000000,3.000000,2005-12-13,2007-02-20,0.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103540","Female",40.000000,5748.000000,3.000000,2004-04-05,,11.000000,"Pre Pay","CAT 100","S50","Active"
"K103550","Female",26.000000,7520.000000,4.000000,2005-12-10,,11.000000,"Pre Pay","CAT 100","S50","Active"
"K103560","Male",28.000000,1138.000000,1.000000,2003-12-13,2004-06-06,0.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103570","Male",69.000000,4498.000000,2.000000,2006-05-23,,0.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103580","Male",56.000000,6382.000000,3.000000,2005-03-16,,10.000000,"Pre Pay","CAT 100","S80","Active"
"K103590","Male",30.000000,1256.000000,1.000000,2005-04-17,,4.000000,"Pre Pay","CAT 100","S50","Active"
"K103600","Male",37.000000,7238.000000,3.000000,2006-02-17,2009-12-08,0.000000,"Pre Pay","CAT 100","ASAD170","Churned"
"K103610","Male",32.000000,5492.000000,3.000000,2004-08-19,,1.000000,"Pre Pay","CAT 100","S80","Active"
"K103620","Female",28.000000,8840.000000,4.000000,2004-03-08,2005-03-13,0.000000,"Pre Pay","CAT 100","S50","Churned"
"K103630","Male",52.000000,1938.000000,1.000000,2003-11-20,,1.000000,"Pre Pay","CAT 100","ASAD90","Active"
"K103640","Male",26.000000,6702.000000,3.000000,2004-10-15,,11.000000,"Pre Pay","CAT 100","S50","Active"
"K103650","Female",52.000000,7858.000000,4.000000,2005-05-15,,8.000000,"Pre Pay","CAT 100","S80","Active"
"K103660","Male",27.000000,1859.000000,1.000000,2003-09-21,,11.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103670","Female",32.000000,2265.000000,1.000000,2004-07-13,2006-10-07,2.000000,"Pre Pay","CAT 100","S80","Churned"
"K103680","Female",29.000000,2142.000000,1.000000,2006-06-18,,1.000000,"Pre Pay","CAT 100","S80","Active"
"K103690","Female",47.000000,5449.000000,3.000000,2006-01-26,2010-01-14,2.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103700","Male",35.000000,2974.000000,2.000000,2006-09-05,2009-12-19,1.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103710","Female",32.000000,4378.000000,2.000000,2005-03-25,,2.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103720","Female",33.000000,4034.000000,2.000000,2003-08-21,,7.000000,"Pre Pay","CAT 100","ASAD90","Active"
"K103730","Male",61.000000,3845.000000,2.000000,2003-10-15,,1.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103740","Male",27.000000,5618.000000,3.000000,2003-07-21,,0.000000,"Pre Pay","CAT 100","ASAD90","Active"
"K103750","Male",50.000000,9098.000000,4.000000,2004-01-13,2005-10-03,1.000000,"Pre Pay","CAT 100","S80","Churned"
"K103760","Female",55.000000,6848.000000,3.000000,2005-07-04,,0.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103770","Female",32.000000,9239.000000,4.000000,2005-02-17,,1.000000,"Pre Pay","CAT 100","S50","Active"
"K103780","Female",33.000000,8070.000000,4.000000,2005-12-27,,2.000000,"Pre Pay","CAT 100","S50","Active"
"K103790","Male",42.000000,2513.000000,2.000000,2003-05-19,,1.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103800","Female",43.000000,8241.000000,4.000000,2005-01-25,,2.000000,"Pre Pay","CAT 100","S50","Active"
"K103810","Male",32.000000,3482.000000,2.000000,2005-03-09,2008-01-14,1.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103820","Female",43.000000,3721.000000,2.000000,2005-06-20,2009-04-12,2.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103830","Female",54.000000,8045.000000,4.000000,2006-11-20,,2.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103840","Female",39.000000,2769.000000,2.000000,2003-10-21,,0.000000,"Pre Pay","CAT 100","ASAD170","Active"
"K103850","Male",39.000000,5123.000000,3.000000,2004-10-23,,7.000000,"Pre Pay","CAT 100","S80","Active"
"K103860","Male",40.000000,7939.000000,4.000000,2005-12-23,,7.000000,"Pre Pay","CAT 100","S50","Active"
"K103870","Female",29.000000,6437.000000,3.000000,2003-09-15,2007-03-29,9.000000,"Pre Pay","CAT 100","ASAD90","Churned"
"K103880","Male",42.000000,2486.000000,1.000000,2004-04-12,2008-10-08,0.000000,"Pre Pay","CAT 100","S50","Churned"
