customer_id,data_known,gender,age,tariff,dropped_calls,handset,peak_mins,peak_rate,bill_peak,offpeak_mins,offpeak_rate,bill_offpeak,gadget_A,gadget_B,gadget_C,gadget_D,gadget_A_revenues,gadget_B_revenues,gadget_C_revenues,gadget_D_revenues
"N323360","yes","Female",17.000000,"CAT 200",1.000000,"WC95",594.600000,10.000000,59.460000,408.899999,5.000000,20.445000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N249970","yes","Male",32.000000,"CAT 100",9.000000,"BS110",625.800001,15.000000,93.870000,146.400000,5.000000,7.320000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N197960","yes","Female",24.000000,"CAT 200",2.000000,"ASAD170",1617.000000,10.000000,161.700000,179.100000,5.000000,8.955000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N106710","yes","Female",28.000000,"CAT 100",1.000000,"ASAD90",674.399999,15.000000,101.160000,90.899999,5.000000,4.545000,"T","T","T","T",9.000000,18.000000,31.000000,35.000000
"N246030","yes","Female",17.000000,"CAT 100",1.000000,"BS110",525.000000,15.000000,78.750000,102.600000,5.000000,5.130000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N131980","yes","Female",32.000000,"CAT 200",2.000000,"S50",937.800000,10.000000,93.780000,467.700001,5.000000,23.385000,"T","F","T","T",11.000000,0.000000,28.000000,37.000000
"N358850","yes","Female",34.000000,"CAT 200",0.000000,"WC95",1294.800000,10.000000,129.480000,477.000000,5.000000,23.850000,"T","T","T","T",7.000000,23.000000,28.000000,42.000000
"N225980","yes","Female",17.000000,"Play 100",0.000000,"S50",114.000000,25.000000,28.500000,155.700000,5.000000,7.785000,"T","T","T","T",11.000000,18.000000,28.000000,40.000000
"N342760","yes","Female",38.000000,"CAT 100",1.000000,"WC95",345.000000,15.000000,51.750000,125.700001,5.000000,6.285000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N353940","yes","Female",38.000000,"CAT 200",4.000000,"WC95",906.000000,10.000000,90.600000,348.600001,5.000000,17.430000,"T","T","T","T",12.000000,17.000000,33.000000,35.000000
"N103910","yes","Female",28.000000,"CAT 100",1.000000,"ASAD170",531.600000,15.000000,79.740000,459.300000,5.000000,22.965000,"T","T","T","T",12.000000,16.000000,31.000000,42.000000
"N345630","yes","Female",19.000000,"CAT 100",0.000000,"CAS30",479.399999,15.000000,71.910000,287.100001,5.000000,14.355000,"T","F","T","T",12.000000,0.000000,26.000000,36.000000
"N411140","yes","Male",36.000000,"CAT 50",15.000000,"BS110",222.000000,15.000000,33.300000,150.000000,5.000000,7.500000,"F","T","T","F",0.000000,20.000000,29.000000,0.000000
"N297850","yes","Male",51.000000,"CAT 100",2.000000,"S50",418.800000,15.000000,62.820000,84.600000,5.000000,4.230000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N112050","yes","Male",55.000000,"CAT 200",1.000000,"S50",2084.400000,10.000000,208.440000,658.199999,5.000000,32.910000,"T","T","T","T",10.000000,21.000000,28.000000,39.000000
"N141710","yes","Male",49.000000,"CAT 200",1.000000,"ASAD90",978.000000,10.000000,97.800000,360.000000,5.000000,18.000000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N317170","yes","Female",29.000000,"CAT 200",2.000000,"WC95",834.600000,10.000000,83.460000,150.300000,5.000000,7.515000,"F","T","F","F",0.000000,22.000000,0.000000,0.000000
"N338910","yes","Female",13.000000,"CAT 100",2.000000,"WC95",659.400001,15.000000,98.910000,93.900001,5.000000,4.695000,"T","F","T","T",13.000000,0.000000,30.000000,43.000000
"N142010","yes","Male",28.000000,"CAT 200",0.000000,"S50",1525.800000,10.000000,152.580000,340.500000,5.000000,17.025000,"T","T","F","F",11.000000,22.000000,0.000000,0.000000
"N145430","yes","Female",39.000000,"CAT 200",2.000000,"ASAD90",1331.400000,10.000000,133.140000,495.900000,5.000000,24.795000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N311660","yes","Male",21.000000,"CAT 200",8.000000,"BS110",728.400001,10.000000,72.840000,585.900001,5.000000,29.295000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N342540","yes","Female",19.000000,"CAT 100",2.000000,"BS110",733.800001,15.000000,110.070000,41.400000,5.000000,2.070000,"T","T","T","F",11.000000,20.000000,28.000000,0.000000
"N272420","yes","Male",27.000000,"Play 100",9.000000,"BS210",309.000000,25.000000,77.250000,379.800000,5.000000,18.990000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N310180","yes","Male",20.000000,"CAT 200",0.000000,"CAS30",865.800000,10.000000,86.580000,605.400000,5.000000,30.270000,"F","F","T","F",0.000000,0.000000,30.000000,0.000000
"N355370","yes","Male",12.000000,"CAT 200",0.000000,"S50",823.800000,10.000000,82.380000,126.900000,5.000000,6.345000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N242520","yes","Female",31.000000,"Play 300",0.000000,"S50",247.200000,25.000000,61.800000,498.300000,2.000000,9.966000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N161970","yes","Female",40.000000,"Play 300",8.000000,"ASAD90",556.800000,25.000000,139.200000,552.900000,2.000000,11.058000,"F","T","F","T",0.000000,20.000000,0.000000,38.000000
"N328850","yes","Male",17.000000,"CAT 50",1.000000,"S50",289.199999,15.000000,43.380000,173.100000,5.000000,8.655000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N266990","yes","Female",13.000000,"Play 100",1.000000,"S80",303.000000,25.000000,75.750000,289.800000,5.000000,14.490000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N144850","yes","Female",58.000000,"CAT 200",7.000000,"S80",1443.600001,10.000000,144.360000,111.000000,5.000000,5.550000,"T","T","T","T",10.000000,25.000000,29.000000,42.000000
"N146550","yes","Male",32.000000,"CAT 200",7.000000,"ASAD90",1320.000000,10.000000,132.000000,284.700000,5.000000,14.235000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N328040","yes","Female",28.000000,"CAT 50",2.000000,"WC95",135.000000,15.000000,20.250000,85.799999,5.000000,4.290000,"F","T","F","F",0.000000,18.000000,0.000000,0.000000
"N160460","yes","Female",28.000000,"Play 300",2.000000,"ASAD90",415.200000,25.000000,103.800000,1086.900000,2.000000,21.738000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N184580","yes","Female",20.000000,"CAT 200",2.000000,"ASAD90",1186.799999,10.000000,118.680000,689.099999,5.000000,34.455000,"T","T","T","T",10.000000,19.000000,25.000000,40.000000
"N259270","yes","Female",28.000000,"CAT 50",2.000000,"S80",373.199999,15.000000,55.980000,78.000000,5.000000,3.900000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N220500","yes","Male",41.000000,"Play 100",1.000000,"S50",64.800000,25.000000,16.200000,260.700000,5.000000,13.035000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N174080","yes","Male",21.000000,"CAT 200",0.000000,"S50",1076.400000,10.000000,107.640000,700.199999,5.000000,35.010000,"T","T","F","T",10.000000,26.000000,0.000000,39.000000
"N363280","yes","Female",16.000000,"CAT 200",2.000000,"BS110",1230.599999,10.000000,123.060000,145.200000,5.000000,7.260000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N385090","yes","Female",17.000000,"Play 100",11.000000,"WC95",163.200000,25.000000,40.800000,355.200000,5.000000,17.760000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N230240","yes","Female",12.000000,"Play 100",0.000000,"S50",139.800000,25.000000,34.950000,226.200000,5.000000,11.310000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N136450","yes","Female",41.000000,"CAT 200",2.000000,"S50",1534.200000,10.000000,153.420000,168.600000,5.000000,8.430000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N103790","yes","Male",42.000000,"CAT 100",1.000000,"ASAD170",476.399999,15.000000,71.460000,369.300000,5.000000,18.465000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N329240","yes","Male",24.000000,"CAT 50",0.000000,"CAS30",153.600000,15.000000,23.040000,23.700000,5.000000,1.185000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N222620","yes","Male",25.000000,"Play 100",0.000000,"S50",46.200000,25.000000,11.550000,243.899999,5.000000,12.195000,"T","F","F","T",11.000000,0.000000,0.000000,36.000000
"N258410","yes","Male",18.000000,"CAT 100",0.000000,"BS210",735.000000,15.000000,110.250000,184.199999,5.000000,9.210000,"T","T","T","T",9.000000,18.000000,26.000000,41.000000
"N361110","yes","Male",21.000000,"CAT 200",2.000000,"S50",706.800000,10.000000,70.680000,307.800000,5.000000,15.390000,"F","F","T","T",0.000000,0.000000,33.000000,38.000000
"N238500","yes","Female",18.000000,"CAT 50",1.000000,"BS110",245.399999,15.000000,36.810000,177.600001,5.000000,8.880000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N372230","yes","Male",12.000000,"CAT 200",10.000000,"CAS30",589.800000,10.000000,58.980000,400.499999,5.000000,20.025000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N145150","yes","Female",48.000000,"CAT 200",1.000000,"ASAD90",948.600001,10.000000,94.860000,113.700000,5.000000,5.685000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N215530","yes","Male",32.000000,"Play 100",2.000000,"BS110",87.600001,25.000000,21.900000,90.600001,5.000000,4.530000,"T","F","T","T",10.000000,0.000000,29.000000,42.000000
"N277360","yes","Male",18.000000,"Play 300",0.000000,"S80",238.800000,25.000000,59.700000,619.500000,2.000000,12.390000,"T","F","F","F",12.000000,0.000000,0.000000,0.000000
"N102620","yes","Female",26.000000,"CAT 100",0.000000,"S50",465.000000,15.000000,69.750000,403.499999,5.000000,20.175000,"F","F","F","T",0.000000,0.000000,0.000000,38.000000
"N352100","yes","Male",54.000000,"CAT 100",0.000000,"S50",415.200001,15.000000,62.280000,27.300000,5.000000,1.365000,"T","F","T","F",12.000000,0.000000,31.000000,0.000000
"N360250","yes","Female",17.000000,"CAT 200",1.000000,"WC95",955.200001,10.000000,95.520000,87.900001,5.000000,4.395000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N121830","yes","Male",51.000000,"CAT 200",7.000000,"S50",2412.000000,10.000000,241.200000,280.200000,5.000000,14.010000,"T","T","T","T",9.000000,26.000000,27.000000,40.000000
"N302520","yes","Female",27.000000,"CAT 100",0.000000,"WC95",484.200000,15.000000,72.630000,173.400001,5.000000,8.670000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N369510","yes","Female",20.000000,"CAT 200",2.000000,"WC95",949.800000,10.000000,94.980000,343.800000,5.000000,17.190000,"T","T","T","T",7.000000,19.000000,30.000000,42.000000
"N179570","yes","Male",20.000000,"CAT 200",1.000000,"S50",720.600001,10.000000,72.060000,438.900001,5.000000,21.945000,"T","T","T","T",6.000000,21.000000,30.000000,46.000000
"N106520","yes","Female",30.000000,"CAT 100",2.000000,"ASAD90",451.200001,15.000000,67.680000,315.000000,5.000000,15.750000,"T","T","T","F",5.000000,22.000000,25.000000,0.000000
"N129810","yes","Female",42.000000,"CAT 200",0.000000,"ASAD90",1035.000000,10.000000,103.500000,48.000000,5.000000,2.400000,"T","T","T","F",7.000000,21.000000,31.000000,0.000000
"N153030","yes","Female",27.000000,"CAT 200",6.000000,"S50",1539.599999,10.000000,153.960000,52.500000,5.000000,2.625000,"T","T","T","T",12.000000,22.000000,31.000000,42.000000
"N174310","yes","Female",14.000000,"CAT 200",1.000000,"ASAD90",1182.000000,10.000000,118.200000,71.100000,5.000000,3.555000,"F","T","T","T",0.000000,16.000000,26.000000,41.000000
"N270620","yes","Female",26.000000,"Play 100",1.000000,"S80",88.799999,25.000000,22.200000,380.100000,5.000000,19.005000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N257270","yes","Female",41.000000,"CAT 100",10.000000,"S80",873.000000,15.000000,130.950000,96.300000,5.000000,4.815000,"T","T","T","T",6.000000,18.000000,26.000000,41.000000
"N164560","yes","Male",31.000000,"Play 300",6.000000,"ASAD90",418.800000,25.000000,104.700000,359.099999,2.000000,7.182000,"F","F","T","F",0.000000,0.000000,30.000000,0.000000
"N167070","yes","Male",24.000000,"CAT 100",2.000000,"ASAD90",736.200000,15.000000,110.430000,97.200000,5.000000,4.860000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N302740","yes","Male",29.000000,"CAT 100",11.000000,"S50",285.000000,15.000000,42.750000,249.300000,5.000000,12.465000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N229570","yes","Male",38.000000,"Play 100",2.000000,"BS110",51.000000,25.000000,12.750000,126.900001,5.000000,6.345000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N272550","yes","Female",41.000000,"Play 100",0.000000,"BS210",59.400000,25.000000,14.850000,290.700000,5.000000,14.535000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N313340","yes","Female",41.000000,"CAT 200",2.000000,"WC95",883.200000,10.000000,88.320000,346.800000,5.000000,17.340000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N190900","yes","Female",20.000000,"CAT 200",9.000000,"ASAD90",707.400000,10.000000,70.740000,268.200001,5.000000,13.410000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N292010","yes","Female",17.000000,"CAT 100",2.000000,"WC95",415.800000,15.000000,62.370000,178.800000,5.000000,8.940000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N360160","yes","Male",14.000000,"CAT 200",2.000000,"CAS30",1009.200000,10.000000,100.920000,55.800000,5.000000,2.790000,"F","T","F","F",0.000000,22.000000,0.000000,0.000000
"N283100","yes","Male",22.000000,"CAT 100",6.000000,"BS110",678.600001,15.000000,101.790000,29.100000,5.000000,1.455000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N313770","yes","Male",32.000000,"CAT 200",2.000000,"S50",765.600000,10.000000,76.560000,230.100000,5.000000,11.505000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N145840","yes","Female",71.000000,"CAT 200",2.000000,"ASAD170",2248.800001,10.000000,224.880000,294.300002,5.000000,14.715000,"T","T","F","T",10.000000,17.000000,0.000000,36.000000
"N173850","yes","Female",25.000000,"CAT 200",2.000000,"S50",1056.599999,10.000000,105.660000,535.799999,5.000000,26.790000,"F","T","T","T",0.000000,18.000000,29.000000,43.000000
"N396200","yes","Male",41.000000,"Play 300",0.000000,"S80",372.000000,25.000000,93.000000,320.700000,2.000000,6.414000,"T","T","T","T",7.000000,20.000000,25.000000,39.000000
"N111270","yes","Male",45.000000,"CAT 200",2.000000,"ASAD170",1901.400000,10.000000,190.140000,540.600000,5.000000,27.030000,"F","T","T","T",0.000000,23.000000,29.000000,41.000000
"N375740","yes","Male",53.000000,"CAT 50",0.000000,"S50",348.600000,15.000000,52.290000,0.000000,5.000000,0.000000,"T","T","T","T",10.000000,19.000000,31.000000,38.000000
"N338530","yes","Male",48.000000,"CAT 100",0.000000,"S50",655.200000,15.000000,98.280000,160.800000,5.000000,8.040000,"F","F","F","T",0.000000,0.000000,0.000000,39.000000
"N406900","yes","Male",22.000000,"CAT 200",12.000000,"SOP20",1137.000000,10.000000,113.700000,241.799999,5.000000,12.090000,"T","T","T","F",10.000000,28.000000,27.000000,0.000000
"N130490","yes","Male",71.000000,"CAT 200",1.000000,"S50",1407.000000,10.000000,140.700000,638.400001,5.000000,31.920000,"T","T","T","T",5.000000,21.000000,30.000000,37.000000
"N115140","yes","Female",32.000000,"CAT 200",2.000000,"S80",1614.000000,10.000000,161.400000,469.800001,5.000000,23.490000,"T","F","T","T",13.000000,0.000000,27.000000,43.000000
"N346050","yes","Female",20.000000,"CAT 100",0.000000,"CAS30",337.800000,15.000000,50.670000,120.000000,5.000000,6.000000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N137410","yes","Female",29.000000,"CAT 200",11.000000,"S50",1348.200000,10.000000,134.820000,162.599999,5.000000,8.130000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N279400","yes","Male",18.000000,"Play 300",0.000000,"S80",259.200000,25.000000,64.800000,567.900001,2.000000,11.358000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N365550","yes","Female",39.000000,"CAT 200",1.000000,"BS110",730.200000,10.000000,73.020000,429.600000,5.000000,21.480000,"T","F","T","T",11.000000,0.000000,27.000000,41.000000
"N277790","yes","Female",48.000000,"Play 300",0.000000,"S80",429.000000,25.000000,107.250000,606.000000,2.000000,12.120000,"F","F","T","F",0.000000,0.000000,28.000000,0.000000
"N142490","yes","Male",46.000000,"CAT 200",2.000000,"ASAD90",1036.800000,10.000000,103.680000,503.400000,5.000000,25.170000,"T","T","T","T",12.000000,15.000000,30.000000,40.000000
"N232400","yes","Male",25.000000,"Play 100",6.000000,"BS110",74.400001,25.000000,18.600000,275.699999,5.000000,13.785000,"T","T","T","T",7.000000,21.000000,33.000000,36.000000
"N330200","yes","Female",16.000000,"CAT 50",2.000000,"WC95",153.599999,15.000000,23.040000,86.100000,5.000000,4.305000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N417000","yes","Male",25.000000,"Play 300",14.000000,"BS110",328.200000,25.000000,82.050000,391.200000,2.000000,7.824000,"T","T","T","T",12.000000,18.000000,31.000000,44.000000
"N270370","yes","Male",36.000000,"Play 100",9.000000,"BS210",75.600000,25.000000,18.900000,384.000000,5.000000,19.200000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N322480","yes","Female",21.000000,"CAT 200",0.000000,"WC95",1290.000000,10.000000,129.000000,602.400000,5.000000,30.120000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N197280","yes","Female",23.000000,"CAT 200",1.000000,"ASAD90",990.600001,10.000000,99.060000,314.700001,5.000000,15.735000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N131550","yes","Male",28.000000,"CAT 200",1.000000,"S80",1497.600000,10.000000,149.760000,550.200000,5.000000,27.510000,"F","F","T","T",0.000000,0.000000,30.000000,41.000000
"N234340","yes","Female",50.000000,"CAT 100",0.000000,"S50",624.000000,15.000000,93.600000,235.199999,5.000000,11.760000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N307330","yes","Female",29.000000,"CAT 200",1.000000,"CAS30",912.000000,10.000000,91.200000,420.300001,5.000000,21.015000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N374980","yes","Male",30.000000,"CAT 50",1.000000,"CAS30",228.000000,15.000000,34.200000,42.599999,5.000000,2.130000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N265400","yes","Male",16.000000,"Play 100",0.000000,"BS210",134.400001,25.000000,33.600000,497.100000,5.000000,24.855000,"T","T","T","F",4.000000,18.000000,31.000000,0.000000
"N181410","yes","Male",22.000000,"CAT 200",4.000000,"ASAD170",1459.200000,10.000000,145.920000,361.499999,5.000000,18.075000,"F","T","F","T",0.000000,21.000000,0.000000,40.000000
"N122920","yes","Male",38.000000,"CAT 200",0.000000,"ASAD90",1303.200000,10.000000,130.320000,457.200000,5.000000,22.860000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N335180","yes","Female",30.000000,"CAT 50",2.000000,"CAS30",123.599999,15.000000,18.540000,45.599999,5.000000,2.280000,"T","F","F","F",14.000000,0.000000,0.000000,0.000000
"N338810","yes","Female",22.000000,"CAT 100",2.000000,"WC95",480.600000,15.000000,72.090000,272.700001,5.000000,13.635000,"T","T","T","F",8.000000,21.000000,28.000000,0.000000
"N226110","yes","Male",22.000000,"Play 100",2.000000,"S50",42.600000,25.000000,10.650000,132.300000,5.000000,6.615000,"T","T","F","T",12.000000,20.000000,0.000000,47.000000
"N282320","yes","Female",30.000000,"CAT 100",3.000000,"WC95",656.399998,15.000000,98.460000,208.800001,5.000000,10.440000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
